comercio_id,fecha_corte,mes_idx,n_transacciones,volumen_total,ticket_promedio,n_chargebacks,n_rechazos,dias_desde_ult_tx,n_tickets_soporte,dias_resolucion_soporte,flag_pos_fisico,flag_ecommerce,n_integraciones_activas
M001739,2026-01-01,8,77,626.09,8.13,0,7,0,1,2.84,1,0,1
M001739,2026-02-01,9,72,823.42,11.44,0,9,12,0,0.0,1,0,0
M001739,2026-03-01,10,107,1239.56,11.58,1,11,1,0,0.0,1,1,0
M001740,2025-05-01,0,105,4017.41,38.26,0,2,4,1,3.64,0,1,2
M001740,2025-06-01,1,156,8719.37,55.89,0,13,5,0,0.0,1,1,3
M001740,2025-07-01,2,36,1317.78,36.61,1,3,7,0,0.0,1,0,0
M001740,2025-08-01,3,105,2744.63,26.14,0,2,2,0,0.0,1,0,0
M001740,2025-09-01,4,90,3956.99,43.97,0,6,0,0,0.0,1,0,0
M001740,2025-10-01,5,91,3485.73,38.3,0,5,2,2,3.5,1,0,1
M001740,2025-11-01,6,33,995.72,30.17,0,3,12,1,1.0,1,0,2
M001740,2025-12-01,7,106,4191.18,39.54,0,5,1,0,0.0,1,0,2
M001740,2026-01-01,8,107,4141.43,38.7,0,8,21,0,0.0,0,1,2
M001740,2026-02-01,9,68,2339.33,34.4,0,6,1,0,0.0,0,1,0
M001740,2026-03-01,10,51,2192.47,42.99,1,4,7,1,5.87,1,0,2
M001741,2025-05-01,0,261,9782.6,37.48,1,11,0,0,0.0,1,0,1
M001741,2025-06-01,1,231,9153.73,39.63,0,11,4,1,9.24,1,0,1
M001741,2025-07-01,2,149,4659.9,31.27,0,10,0,1,0.94,0,1,3
M001741,2025-08-01,3,154,4897.3,31.8,0,8,1,1,6.08,1,1,3
M001741,2025-09-01,4,227,4483.82,19.75,1,19,3,1,3.97,0,1,2
M001741,2025-10-01,5,272,11517.99,42.35,0,12,1,1,7.68,1,0,1
M001741,2025-11-01,6,190,6916.24,36.4,0,10,5,0,0.0,1,1,3
M001741,2025-12-01,7,256,8453.64,33.02,1,24,0,2,2.14,1,0,0
M001741,2026-01-01,8,147,5261.78,35.79,2,5,4,1,6.56,1,1,1
M001741,2026-02-01,9,288,6672.14,23.17,0,23,0,0,0.0,1,0,0
M001741,2026-03-01,10,151,6346.98,42.03,2,7,0,1,1.18,0,1,3
M001742,2025-05-01,0,160,2470.87,15.44,0,5,1,0,0.0,1,0,1
M001742,2025-06-01,1,162,3001.96,18.53,0,11,4,1,5.16,1,1,3
M001742,2025-07-01,2,114,1125.97,9.88,0,7,2,0,0.0,1,1,0
M001742,2025-08-01,3,135,1855.56,13.74,0,10,4,0,0.0,1,0,2
M001742,2025-09-01,4,93,1493.15,16.06,0,1,2,0,0.0,1,1,3
M001742,2025-10-01,5,165,2572.29,15.59,0,4,7,1,1.24,1,0,2
M001742,2025-11-01,6,170,2476.07,14.57,0,5,0,0,0.0,1,1,1
M001742,2025-12-01,7,182,2206.03,12.12,1,14,2,1,0.45,1,0,0
M001742,2026-01-01,8,193,2590.24,13.42,0,8,4,1,4.44,1,1,2
M001742,2026-02-01,9,167,2302.08,13.78,0,10,2,0,0.0,1,0,1
M001742,2026-03-01,10,112,1859.09,16.6,0,6,7,0,0.0,1,0,2
M001743,2025-05-01,0,122,2733.29,22.4,0,2,0,1,1.31,1,0,2
M001743,2025-06-01,1,126,2040.7,16.2,0,5,0,0,0.0,1,0,1
M001743,2025-07-01,2,145,3183.51,21.96,0,5,1,1,1.55,1,1,4
M001743,2025-08-01,3,119,1346.61,11.32,0,10,2,1,2.99,1,0,1
M001743,2025-09-01,4,157,1741.91,11.09,0,5,0,2,1.0,1,0,2
M001743,2025-10-01,5,105,1219.67,11.62,0,8,4,0,0.0,1,0,0
M001743,2025-11-01,6,87,1651.33,18.98,0,4,3,1,4.52,1,0,0
M001743,2025-12-01,7,92,1612.45,17.53,0,6,2,0,0.0,0,1,3
M001743,2026-01-01,8,85,1645.42,19.36,0,4,0,1,3.81,1,0,2
M001743,2026-02-01,9,138,2612.17,18.93,0,9,0,0,0.0,1,0,2
M001743,2026-03-01,10,124,1794.62,14.47,1,8,0,0,0.0,1,0,4
M001744,2025-05-01,0,291,12421.39,42.69,1,29,9,1,3.45,1,0,2
M001744,2025-06-01,1,214,6226.47,29.1,2,20,7,0,0.0,1,1,3
M001744,2025-07-01,2,165,5232.12,31.71,0,10,0,0,0.0,1,0,2
M001744,2025-08-01,3,296,10192.8,34.44,3,19,2,0,0.0,1,1,2
M001744,2025-09-01,4,213,9173.48,43.07,1,19,1,1,3.35,1,0,2
M001744,2025-10-01,5,240,10292.04,42.88,1,16,11,0,0.0,1,0,0
M001744,2025-11-01,6,388,9957.75,25.66,5,25,0,2,5.71,1,0,1
M001744,2025-12-01,7,422,12833.07,30.41,3,35,0,4,5.27,1,0,1
M001744,2026-01-01,8,259,10603.31,40.94,3,17,0,0,0.0,0,1,2
M001744,2026-02-01,9,195,7258.28,37.22,1,23,0,2,3.91,1,0,1
M001744,2026-03-01,10,212,8727.59,41.17,1,16,0,1,7.63,1,0,1
M001745,2025-05-01,0,216,5963.59,27.61,0,11,1,1,4.18,0,1,1
M001745,2025-06-01,1,171,3369.99,19.71,1,12,4,1,0.2,1,0,1
M001745,2025-07-01,2,171,4015.25,23.48,2,12,3,3,2.09,1,0,1
M001745,2025-08-01,3,246,8892.4,36.15,4,19,0,1,2.78,1,1,3
M001745,2025-09-01,4,176,5292.85,30.07,2,12,6,1,1.48,1,1,3
M001745,2025-10-01,5,220,4862.01,22.1,2,13,1,2,3.91,1,0,3
M001745,2025-11-01,6,174,4982.85,28.64,1,20,0,3,1.62,1,0,1
M001745,2025-12-01,7,137,5384.58,39.3,1,8,3,1,3.54,1,0,2
M001745,2026-01-01,8,87,2125.49,24.43,0,5,7,2,3.34,1,0,0
M001745,2026-02-01,9,92,2355.61,25.6,0,8,2,1,1.29,1,0,1
M001745,2026-03-01,10,192,5010.02,26.09,0,10,1,1,6.26,1,1,1
M001746,2025-05-01,0,140,1600.6,11.43,0,12,3,0,0.0,0,1,3
M001746,2025-06-01,1,151,2182.33,14.45,2,11,1,2,0.76,0,1,2
M001746,2025-07-01,2,181,2941.94,16.25,1,12,4,1,2.5,1,0,1
M001746,2025-08-01,3,242,3061.91,12.65,1,21,7,1,1.56,1,0,1
M001746,2025-09-01,4,139,2483.37,17.87,1,11,0,1,5.49,1,0,2
M001746,2025-10-01,5,167,2078.48,12.45,3,8,12,0,0.0,0,1,1
M001746,2025-11-01,6,103,1355.43,13.16,3,10,0,3,0.64,1,0,0
M001746,2025-12-01,7,129,1432.64,11.11,0,7,6,0,0.0,1,1,1
M001746,2026-01-01,8,130,1889.06,14.53,3,13,0,1,1.65,1,0,4
M001746,2026-02-01,9,124,556.79,4.49,0,12,10,3,8.03,1,0,1
M001746,2026-03-01,10,110,1424.29,12.95,2,7,6,0,0.0,1,0,1
M001747,2025-05-01,0,424,8531.32,20.12,0,21,1,2,0.14,1,1,2
M001747,2025-06-01,1,384,7891.83,20.55,2,23,0,0,0.0,1,0,1
M001747,2025-07-01,2,346,9455.74,27.33,1,18,5,1,5.8,1,0,2
M001747,2025-08-01,3,636,12935.25,20.34,2,41,0,1,0.74,1,0,0
M001747,2025-09-01,4,526,6623.83,12.59,1,28,3,1,4.05,1,0,4
M001747,2025-10-01,5,460,8499.66,18.48,1,27,1,0,0.0,1,0,4
M001747,2025-11-01,6,258,6866.37,26.61,0,16,4,0,0.0,1,1,1
M001747,2025-12-01,7,470,11260.29,23.96,1,23,2,1,2.22,1,1,1
M001747,2026-01-01,8,447,8293.02,18.55,0,26,2,1,7.54,1,1,2
M001747,2026-02-01,9,326,9224.19,28.3,0,22,1,0,0.0,1,1,5
M001747,2026-03-01,10,428,7460.5,17.43,1,24,2,2,0.66,1,0,2
M001748,2025-05-01,0,72,1486.75,20.65,1,4,5,1,1.79,1,0,1
M001748,2025-06-01,1,85,1384.9,16.29,0,3,0,0,0.0,1,0,1
M001748,2025-07-01,2,110,1785.96,16.24,0,11,0,0,0.0,1,0,0
M001748,2025-08-01,3,64,441.77,6.9,2,4,11,0,0.0,1,0,1
M001748,2025-09-01,4,89,1142.24,12.83,0,5,3,0,0.0,1,1,4
M001748,2025-10-01,5,81,1148.28,14.18,0,7,2,1,1.32,1,1,2
M001748,2025-11-01,6,116,1700.05,14.66,2,8,0,4,6.53,1,0,2
M001748,2025-12-01,7,61,975.69,15.99,0,3,1,0,0.0,1,0,1
M001748,2026-01-01,8,56,1023.1,18.27,1,1,1,1,2.04,1,0,1
M001748,2026-02-01,9,76,1475.45,19.41,0,4,2,1,2.78,1,0,2
M001748,2026-03-01,10,100,1186.09,11.86,0,8,1,3,1.08,0,1,9
M001749,2025-05-01,0,371,25995.14,70.07,3,28,13,0,0.0,1,0,2
M001749,2025-06-01,1,347,20702.53,59.66,3,25,0,1,0.65,1,0,1
M001749,2025-07-01,2,335,25077.78,74.86,1,25,3,1,1.28,0,1,1
M001749,2025-08-01,3,388,23745.66,61.2,4,24,2,1,5.0,1,0,0
M001749,2025-09-01,4,149,8709.54,58.45,0,9,0,0,0.0,1,1,2
M001749,2025-10-01,5,281,20282.48,72.18,1,19,1,1,2.46,1,0,0
M001749,2025-11-01,6,257,15959.75,62.1,1,21,1,1,1.07,1,0,3
M001749,2025-12-01,7,358,26766.72,74.77,3,18,3,1,0.54,1,0,0
M001749,2026-01-01,8,357,22164.97,62.09,2,28,1,1,13.27,1,0,0
M001749,2026-02-01,9,309,20265.14,65.58,4,22,6,3,0.21,1,1,3
M001749,2026-03-01,10,221,13991.57,63.31,1,10,2,1,0.92,1,1,1
M001750,2025-05-01,0,234,5514.48,23.57,0,19,1,2,1.6,1,1,3
M001750,2025-06-01,1,190,4214.54,22.18,0,14,2,1,1.21,1,0,3
M001750,2025-07-01,2,159,3209.29,20.18,0,12,8,1,5.94,1,0,3
M001750,2025-08-01,3,168,3664.11,21.81,1,14,2,0,0.0,1,0,3
M001750,2025-09-01,4,167,3655.59,21.89,0,11,2,1,1.94,1,0,0
M001750,2025-10-01,5,23,414.84,18.04,0,1,0,0,0.0,1,0,1
M001750,2025-11-01,6,65,1290.06,19.85,1,5,5,1,13.9,1,1,1
M001750,2025-12-01,7,126,2928.39,23.24,1,9,10,0,0.0,1,1,1
M001750,2026-01-01,8,55,1274.86,23.18,0,6,0,1,0.03,1,0,0
M001750,2026-02-01,9,109,2322.92,21.31,0,10,3,0,0.0,1,0,0
M001750,2026-03-01,10,32,502.39,15.7,0,2,2,0,0.0,1,1,1
M001751,2025-05-01,0,116,1746.17,15.05,0,6,5,1,6.39,1,0,1
M001751,2025-06-01,1,101,964.11,9.55,0,5,1,1,4.18,1,1,1
M001751,2025-07-01,2,145,1613.25,11.13,3,8,0,1,3.87,0,1,2
M001751,2025-08-01,3,116,1075.34,9.27,0,9,3,1,7.34,1,0,4
M001751,2025-09-01,4,108,1145.47,10.61,0,5,1,0,0.0,1,0,2
M001751,2025-10-01,5,134,1658.94,12.38,0,8,0,0,0.0,1,1,2
M001751,2025-11-01,6,117,1680.68,14.36,1,4,2,1,2.88,0,1,1
M001751,2025-12-01,7,65,757.75,11.66,1,2,0,1,2.07,1,1,0
M001751,2026-01-01,8,86,706.51,8.22,0,4,5,0,0.0,1,0,0
M001751,2026-02-01,9,110,1677.52,15.25,0,5,8,1,9.76,1,1,0
M001751,2026-03-01,10,114,1333.66,11.7,0,3,1,0,0.0,1,0,0
M001752,2025-05-01,0,119,959.48,8.06,0,4,0,0,0.0,1,0,0
M001752,2025-06-01,1,182,1546.9,8.5,0,9,0,1,4.72,0,1,2
M001752,2025-07-01,2,187,1533.08,8.2,0,12,8,3,3.29,1,0,1
M001752,2025-08-01,3,79,617.55,7.82,0,2,4,0,0.0,1,1,4
M001752,2025-09-01,4,128,1300.22,10.16,0,10,3,0,0.0,1,1,4
M001752,2025-10-01,5,114,873.44,7.66,0,9,22,1,5.36,1,0,1
M001752,2025-11-01,6,106,858.9,8.1,0,5,0,1,3.36,1,0,3
M001752,2025-12-01,7,211,1504.34,7.13,0,7,0,0,0.0,1,1,2
M001752,2026-01-01,8,146,1371.46,9.39,0,3,1,2,2.22,1,0,1
M001752,2026-02-01,9,110,1135.8,10.33,0,5,0,0,0.0,1,0,0
M001752,2026-03-01,10,147,1129.62,7.68,0,7,1,1,1.1,1,0,1
M001753,2025-05-01,0,341,4791.58,14.05,4,38,0,1,4.95,1,0,1
M001753,2025-06-01,1,137,1048.27,7.65,3,9,5,0,0.0,1,0,2
M001753,2025-07-01,2,296,2995.55,10.12,2,36,1,0,0.0,1,0,1
M001753,2025-08-01,3,366,3345.25,9.14,3,20,1,2,3.1,1,0,1
M001753,2025-09-01,4,219,2659.91,12.15,1,9,0,0,0.0,1,0,0
M001753,2025-10-01,5,254,2841.33,11.19,0,12,3,3,4.54,1,0,0
M001753,2025-11-01,6,134,1656.09,12.36,2,11,0,1,2.77,1,0,3
M001753,2025-12-01,7,149,1932.3,12.97,2,14,2,0,0.0,1,1,3
M001753,2026-01-01,8,239,2884.45,12.07,3,28,3,0,0.0,1,1,1
M001753,2026-02-01,9,443,5054.31,11.41,2,39,1,0,0.0,1,0,0
M001753,2026-03-01,10,232,2312.99,9.97,1,19,8,3,2.73,1,1,2
M001754,2025-05-01,0,155,1608.72,10.38,3,13,2,1,0.67,1,0,2
M001754,2025-06-01,1,145,2301.48,15.87,0,7,21,1,1.59,1,0,2
M001754,2025-07-01,2,198,2106.61,10.64,2,20,0,0,0.0,1,1,2
M001754,2025-08-01,3,172,2330.43,13.55,0,12,1,1,1.62,1,1,1
M001754,2025-09-01,4,280,3099.12,11.07,1,22,1,1,4.55,1,1,2
M001754,2025-10-01,5,128,1752.48,13.69,0,7,0,0,0.0,1,1,1
M001754,2025-11-01,6,248,2513.84,10.14,2,13,3,0,0.0,1,0,0
M001754,2025-12-01,7,167,2270.34,13.59,0,9,3,1,3.65,1,0,1
M001754,2026-01-01,8,143,1899.53,13.28,1,7,3,0,0.0,1,1,3
M001754,2026-02-01,9,60,685.29,11.42,1,4,7,2,4.97,1,0,1
M001754,2026-03-01,10,76,687.16,9.04,2,3,0,1,2.65,1,0,1
M001755,2025-05-01,0,222,6946.18,31.29,1,15,7,0,0.0,0,1,4
M001755,2025-06-01,1,448,15327.04,34.21,3,43,3,0,0.0,1,0,2
M001755,2025-07-01,2,483,16194.5,33.53,1,32,0,0,0.0,1,1,0
M001755,2025-08-01,3,358,12287.69,34.32,1,24,1,0,0.0,1,0,2
M001755,2025-09-01,4,393,11061.0,28.15,0,33,9,1,2.02,1,0,1
M001755,2025-10-01,5,406,7934.63,19.54,1,22,0,1,4.16,0,1,2
M001755,2025-11-01,6,264,7649.1,28.97,2,23,0,0,0.0,0,1,4
M001755,2025-12-01,7,237,2646.0,11.16,2,8,1,4,3.26,0,1,4
M001755,2026-01-01,8,309,9789.85,31.68,2,19,0,1,7.73,1,0,0
M001755,2026-02-01,9,221,7032.47,31.82,1,15,1,1,8.8,1,0,1
M001755,2026-03-01,10,250,8783.22,35.13,0,24,5,1,7.5,1,0,2
M001756,2025-05-01,0,58,830.08,14.31,0,4,1,0,0.0,1,0,0
M001756,2025-06-01,1,63,820.76,13.03,0,2,1,3,3.42,1,0,0
M001756,2025-07-01,2,76,1023.35,13.47,0,8,0,2,1.0,1,1,3
M001756,2025-08-01,3,80,1257.36,15.72,0,2,6,0,0.0,1,0,1
M001756,2025-09-01,4,141,1599.23,11.34,2,8,9,4,0.31,1,0,0
M001756,2025-10-01,5,54,712.67,13.2,0,5,2,2,1.11,0,1,0
M001756,2025-11-01,6,92,1220.93,13.27,1,8,9,0,0.0,0,1,4
M001756,2025-12-01,7,73,969.69,13.28,0,5,0,1,3.22,0,1,0
M001756,2026-01-01,8,60,491.14,8.19,0,1,2,0,0.0,1,0,1
M001756,2026-02-01,9,83,1152.38,13.88,1,3,14,2,4.45,1,1,3
M001756,2026-03-01,10,28,418.24,14.94,0,1,2,1,4.05,1,0,1
M001757,2025-05-01,0,227,3317.56,14.61,0,4,0,1,1.76,1,0,3
M001757,2025-06-01,1,250,3645.31,14.58,1,10,10,0,0.0,1,0,2
M001757,2025-07-01,2,235,3006.71,12.79,2,10,10,1,3.19,0,1,1
M001757,2025-08-01,3,100,1315.27,13.15,1,5,5,1,4.04,1,0,0
M001757,2025-09-01,4,240,3278.41,13.66,1,18,0,0,0.0,1,0,4
M001757,2025-10-01,5,48,401.71,8.37,0,1,1,0,0.0,0,1,0
M001757,2025-11-01,6,317,3568.04,11.26,1,15,1,2,3.59,1,0,0
M001757,2025-12-01,7,242,2155.72,8.91,2,16,0,0,0.0,1,1,0
M001757,2026-01-01,8,134,1876.63,14.0,0,5,2,1,7.28,0,1,1
M001757,2026-02-01,9,166,1931.91,11.64,0,8,2,1,1.04,0,1,3
M001757,2026-03-01,10,171,2178.74,12.74,0,3,11,1,12.87,1,1,2
M001758,2025-05-01,0,80,485.4,6.07,0,5,0,1,5.55,1,0,2
M001758,2025-06-01,1,118,783.18,6.64,0,3,1,1,4.09,1,0,0
M001758,2025-07-01,2,126,1214.89,9.64,0,2,1,0,0.0,1,0,0
M001758,2025-08-01,3,142,1611.5,11.35,0,9,0,0,0.0,0,1,2
M001758,2025-09-01,4,106,1207.9,11.4,0,7,0,0,0.0,1,1,1
M001758,2025-10-01,5,97,1040.27,10.72,0,7,10,0,0.0,1,1,3
M001758,2025-11-01,6,127,1549.41,12.2,0,4,7,3,0.61,1,0,0
M001758,2025-12-01,7,36,445.57,12.38,0,4,3,0,0.0,1,0,3
M001758,2026-01-01,8,68,470.25,6.92,0,3,9,0,0.0,0,1,2
M001758,2026-02-01,9,99,972.9,9.83,0,5,0,1,2.7,1,0,0
M001758,2026-03-01,10,62,416.47,6.72,0,0,5,0,0.0,1,0,2
M001759,2025-05-01,0,106,466.7,4.4,0,3,14,0,0.0,0,1,2
M001759,2025-06-01,1,125,672.79,5.38,0,9,1,2,4.03,1,0,1
M001759,2025-07-01,2,72,221.91,3.08,0,2,2,0,0.0,0,1,1
M001759,2025-08-01,3,115,452.12,3.93,0,6,5,1,6.79,1,0,1
M001759,2025-09-01,4,110,503.52,4.58,0,2,1,1,2.48,1,1,3
M001759,2025-10-01,5,114,414.64,3.64,0,6,3,0,0.0,1,0,0
M001759,2025-11-01,6,79,312.57,3.96,0,2,4,0,0.0,0,1,1
M001759,2025-12-01,7,79,291.23,3.69,0,3,7,0,0.0,1,0,0
M001759,2026-01-01,8,79,333.25,4.22,0,9,4,2,2.12,1,1,1
M001759,2026-02-01,9,57,177.74,3.12,0,0,0,1,2.13,1,0,1
M001759,2026-03-01,10,82,237.29,2.89,0,2,1,0,0.0,1,0,0
M001760,2025-05-01,0,253,1853.82,7.33,1,8,0,0,0.0,1,0,1
M001760,2025-06-01,1,313,2587.43,8.27,1,22,2,3,3.98,1,0,2
M001760,2025-07-01,2,308,2627.61,8.53,2,26,1,0,0.0,1,1,2
M001760,2025-08-01,3,317,2844.77,8.97,0,14,2,1,4.39,1,1,3
M001760,2025-09-01,4,247,1511.43,6.12,1,11,1,1,11.52,1,1,2
M001760,2025-10-01,5,342,2408.62,7.04,2,16,0,1,2.9,1,1,0
M001760,2025-11-01,6,232,1538.85,6.63,2,10,4,2,3.66,0,1,5
M001760,2025-12-01,7,303,2350.61,7.76,0,15,1,1,5.02,1,0,1
M001760,2026-01-01,8,194,1619.61,8.35,3,16,2,0,0.0,0,1,3
M001760,2026-02-01,9,169,1933.31,11.44,2,20,2,0,0.0,1,0,0
M001760,2026-03-01,10,89,746.64,8.39,1,5,11,1,1.31,1,0,1
M001761,2025-05-01,0,248,2299.39,9.27,1,13,3,2,4.06,1,1,1
M001761,2025-06-01,1,214,1807.49,8.45,0,8,3,0,0.0,1,0,2
M001761,2025-07-01,2,211,1488.46,7.05,0,2,7,0,0.0,1,1,1
M001761,2025-08-01,3,246,1544.97,6.28,0,13,19,0,0.0,1,0,0
M001761,2025-09-01,4,286,1794.14,6.27,1,17,2,3,1.84,1,0,2
M001761,2025-10-01,5,269,2073.61,7.71,0,20,2,1,1.29,1,1,2
M001761,2025-11-01,6,253,1912.06,7.56,1,15,2,0,0.0,1,1,2
M001761,2025-12-01,7,139,794.38,5.71,0,7,2,1,2.29,1,1,5
M001761,2026-01-01,8,197,1203.51,6.11,1,13,0,1,2.14,1,0,0
M001761,2026-02-01,9,141,1045.03,7.41,0,4,2,1,3.93,1,0,1
M001761,2026-03-01,10,181,1709.79,9.45,0,8,4,3,2.1,1,1,5
M001762,2025-05-01,0,211,7559.04,35.82,0,11,1,0,0.0,1,1,2
M001762,2025-06-01,1,319,13863.21,43.46,1,16,0,1,3.15,0,1,3
M001762,2025-07-01,2,189,7898.87,41.79,1,8,0,1,0.91,1,1,1
M001762,2025-08-01,3,284,10529.62,37.08,1,14,6,1,5.05,1,0,1
M001762,2025-09-01,4,352,17086.23,48.54,1,18,16,1,2.14,0,1,7
M001762,2025-10-01,5,316,14105.59,44.64,0,16,2,0,0.0,0,1,1
M001762,2025-11-01,6,128,5345.73,41.76,3,9,4,2,10.58,1,1,3
M001762,2025-12-01,7,226,10151.23,44.92,0,12,1,1,6.81,0,1,1
M001762,2026-01-01,8,133,5134.44,38.6,0,4,12,0,0.0,1,1,2
M001762,2026-02-01,9,159,6640.72,41.77,0,13,5,2,3.27,1,0,5
M001762,2026-03-01,10,229,9132.57,39.88,0,13,0,0,0.0,1,0,0
M001763,2025-05-01,0,37,1126.21,30.44,0,4,2,1,4.67,1,1,1
M001763,2025-06-01,1,142,3661.6,25.79,0,9,3,0,0.0,0,1,2
M001763,2025-07-01,2,166,3204.61,19.3,0,11,7,0,0.0,1,0,1
M001763,2025-08-01,3,135,2187.23,16.2,1,6,8,0,0.0,0,1,3
M001763,2025-09-01,4,267,8302.88,31.1,1,17,3,1,1.36,1,1,5
M001763,2025-10-01,5,184,5096.73,27.7,0,7,7,1,7.41,1,0,1
M001763,2025-11-01,6,116,3816.67,32.9,1,10,3,0,0.0,1,1,2
M001763,2025-12-01,7,182,5527.77,30.37,1,9,1,0,0.0,0,1,4
M001763,2026-01-01,8,222,7076.48,31.88,1,16,4,1,0.9,1,0,0
M001763,2026-02-01,9,251,6098.96,24.3,0,12,0,1,4.47,1,1,1
M001763,2026-03-01,10,127,2406.31,18.95,0,8,2,0,0.0,1,0,0
M001764,2025-05-01,0,54,523.2,9.69,0,7,8,0,0.0,1,0,0
M001764,2025-06-01,1,24,255.14,10.63,0,1,3,1,4.76,1,0,0
M001764,2025-07-01,2,31,340.16,10.97,0,0,0,1,3.31,0,1,1
M001764,2025-08-01,3,64,757.36,11.83,2,4,2,0,0.0,0,1,1
M001764,2025-09-01,4,67,879.58,13.13,0,3,6,1,10.36,1,1,2
M001764,2025-10-01,5,75,528.45,7.05,0,5,5,1,0.84,1,0,0
M001764,2025-11-01,6,39,344.92,8.84,0,5,8,0,0.0,1,1,1
M001764,2025-12-01,7,35,334.31,9.55,1,2,0,3,3.79,0,1,3
M001764,2026-01-01,8,58,523.13,9.02,0,4,2,1,2.59,1,0,2
M001764,2026-02-01,9,43,411.18,9.56,0,3,4,2,7.99,1,0,0
M001764,2026-03-01,10,31,296.84,9.58,0,1,0,0,0.0,1,1,1
M001765,2025-05-01,0,465,12878.97,27.7,1,30,10,2,1.56,1,1,1
M001765,2025-06-01,1,250,5811.39,23.25,2,5,0,1,1.51,1,1,0
M001765,2025-07-01,2,236,6696.61,28.38,1,11,2,1,2.85,1,1,1
M001765,2025-08-01,3,478,13125.47,27.46,2,24,0,0,0.0,1,1,5
M001765,2025-09-01,4,502,13403.88,26.7,1,30,0,3,4.49,1,1,0
M001765,2025-10-01,5,323,8492.26,26.29,1,12,3,0,0.0,1,0,1
M001765,2025-11-01,6,339,11899.42,35.1,1,18,1,1,0.47,0,1,2
M001765,2025-12-01,7,233,5571.04,23.91,0,9,17,1,6.13,1,0,1
M001765,2026-01-01,8,278,7379.1,26.54,1,11,1,1,3.82,1,1,1
M001765,2026-02-01,9,375,9294.31,24.78,0,15,4,1,2.05,0,1,3
M001765,2026-03-01,10,311,7503.96,24.13,1,7,3,0,0.0,0,1,1
M001766,2025-05-01,0,24,55.0,2.29,0,0,2,1,6.05,1,0,0
M001766,2025-06-01,1,118,281.26,2.38,1,7,14,1,2.5,1,0,0
M001766,2025-07-01,2,177,513.4,2.9,1,11,7,1,4.22,1,0,1
M001766,2025-08-01,3,184,479.41,2.61,1,6,2,1,4.36,1,1,3
M001766,2025-09-01,4,136,439.37,3.23,0,6,0,0,0.0,1,0,2
M001766,2025-10-01,5,211,591.26,2.8,1,8,2,0,0.0,1,0,0
M001766,2025-11-01,6,147,396.9,2.7,1,8,2,0,0.0,1,0,2
M001766,2025-12-01,7,128,317.94,2.48,0,10,1,1,3.45,1,1,0
M001766,2026-01-01,8,167,391.96,2.35,0,6,2,1,3.1,1,0,1
M001766,2026-02-01,9,143,562.36,3.93,1,4,2,3,4.82,1,0,1
M001766,2026-03-01,10,111,302.43,2.72,0,5,3,1,4.39,1,0,2
M001767,2025-05-01,0,34,1177.86,34.64,0,1,5,1,6.79,1,0,2
M001767,2025-06-01,1,32,1099.57,34.36,0,1,2,0,0.0,1,0,4
M001767,2025-07-01,2,29,1169.34,40.32,0,2,2,0,0.0,1,1,0
M001767,2025-08-01,3,15,600.65,40.04,0,1,1,1,1.93,1,0,2
M001767,2025-09-01,4,21,481.2,22.91,1,2,15,0,0.0,1,0,0
M001767,2025-10-01,5,33,1271.34,38.53,0,4,1,0,0.0,1,0,1
M001767,2025-11-01,6,14,460.69,32.91,0,0,2,1,1.33,1,0,0
M001767,2025-12-01,7,21,897.69,42.75,0,1,0,1,1.06,1,0,0
M001767,2026-01-01,8,29,956.83,32.99,0,0,1,1,5.35,1,0,2
M001767,2026-02-01,9,32,1128.17,35.26,0,1,1,0,0.0,1,0,2
M001767,2026-03-01,10,18,630.39,35.02,0,1,3,0,0.0,1,0,0
M001768,2025-05-01,0,18,55.12,3.06,0,2,1,0,0.0,1,0,2
M001768,2025-06-01,1,22,58.02,2.64,0,2,1,2,0.4,1,1,4
M001768,2025-07-01,2,21,91.97,4.38,0,0,3,1,3.26,1,1,2
M001768,2025-08-01,3,16,41.8,2.61,0,1,8,1,2.72,0,1,2
M001768,2025-09-01,4,10,30.2,3.02,0,1,4,0,0.0,1,1,2
M001768,2025-10-01,5,18,49.59,2.76,0,0,1,2,8.77,1,0,2
M001768,2025-11-01,6,7,16.07,2.3,0,1,7,1,3.83,1,0,0
M001768,2025-12-01,7,16,53.43,3.34,0,0,2,0,0.0,1,1,2
M001768,2026-01-01,8,7,20.28,2.9,1,1,1,0,0.0,1,0,1
M001768,2026-02-01,9,6,15.21,2.53,0,0,2,0,0.0,0,1,0
M001768,2026-03-01,10,15,44.79,2.99,0,1,0,0,0.0,1,1,6
M001769,2025-05-01,0,230,2691.1,11.7,5,23,4,1,13.18,1,0,1
M001769,2025-06-01,1,229,2912.33,12.72,2,27,2,1,7.12,1,0,1
M001769,2025-07-01,2,286,4906.42,17.16,2,25,0,1,0.07,1,0,0
M001769,2025-08-01,3,198,1564.23,7.9,4,16,1,3,5.73,1,0,3
M001769,2025-09-01,4,370,5284.03,14.28,7,17,1,1,5.96,0,1,2
M001769,2025-10-01,5,136,1675.62,12.32,1,12,0,1,1.84,1,0,1
M001769,2025-11-01,6,263,2932.48,11.15,2,17,4,2,3.93,1,0,1
M001769,2025-12-01,7,129,1318.28,10.22,3,14,2,0,0.0,1,0,0
M001769,2026-01-01,8,231,3110.74,13.47,3,21,2,1,0.44,0,1,2
M001769,2026-02-01,9,208,2149.47,10.33,2,19,1,1,3.67,1,1,3
